id,carat,cut,color,clarity,depth,table,x,y,z,price
2742,0.31,Ideal,H,VVS2,62.3,54.0,4.36,4.38,2.72,630
13842,0.3,Ideal,F,SI1,61.4,55.0,4.34,4.36,2.67,475
3015,1.05,Ideal,F,SI1,61.8,57.0,6.51,6.54,4.03,4729
9795,0.6,Premium,E,VS2,62.7,58.0,5.37,5.34,3.36,1915
5962,0.91,Ideal,G,SI1,62.5,56.0,6.19,6.22,3.88,4673
7535,0.34,Ideal,G,VVS2,61.9,57.0,4.48,4.44,2.76,995
24141,0.36,Ideal,E,SI1,61.4,57.0,4.56,4.59,2.81,631
23684,0.6,Good,F,SI1,57.1,61.0,5.68,5.57,3.21,1599
24973,0.57,Good,G,VS2,58.2,66.0,5.34,5.45,3.14,1816
16644,1.21,Ideal,H,VS2,62.9,55.0,6.77,6.8,4.27,7513
16674,0.48,Very Good,D,IF,60.6,55.0,5.08,5.12,3.09,2677
5295,0.55,Ideal,F,VS1,62.3,53.0,5.28,5.31,3.3,1754
6470,0.7,Good,H,VS2,63.9,59.0,5.6,5.64,3.59,2330
5400,0.84,Very Good,F,SI2,62.8,57.0,5.99,6.04,3.78,2656
13080,0.72,Good,H,SI2,65.8,59.0,5.51,5.58,3.65,1945
23635,0.31,Premium,G,VS2,61.5,60.0,4.31,4.34,2.66,544
12153,0.41,Ideal,H,VS2,,56.0,4.77,4.79,2.95,1163
22026,1.05,Very Good,E,SI2,62.2,59.0,6.44,6.51,4.03,3816
18619,0.51,Ideal,G,VVS2,62.9,57.0,5.12,5.06,3.2,1842
10808,1.17,Ideal,G,VS2,61.5,57.0,6.86,6.8,4.2,6139
20640,0.9,Good,H,SI2,62.4,61.0,6.03,6.11,3.79,3160
18670,0.9,Very Good,H,SI2,59.5,63.0,6.26,6.31,3.74,3160
11494,0.74,Ideal,H,VS1,,56.0,5.81,5.82,3.58,2797
16851,0.32,Premium,G,VS2,61.0,59.0,4.42,4.46,2.71,561
5934,0.25,Very Good,F,IF,63.3,59.0,3.99,4.04,2.54,526
11189,0.35,Ideal,F,VVS2,61.6,58.0,4.5,4.53,2.78,795
5825,0.43,Ideal,G,SI1,62.0,55.0,4.84,4.87,3.01,795
23066,2.0,Premium,J,VS1,62.0,62.0,8.02,7.91,4.94,11793
19384,1.58,Premium,D,SI2,59.6,59.0,7.67,7.61,4.55,10934
3130,1.17,Ideal,J,SI1,,55.0,6.74,6.77,4.21,4883
26926,0.9,Fair,F,VS1,66.2,55.0,6.11,5.97,4.0,4183
14842,0.91,Premium,D,SI2,62.3,57.0,6.22,6.14,3.85,3781
16908,0.31,Premium,D,SI1,60.6,59.0,4.39,4.35,2.65,684
25739,0.41,Very Good,G,SI1,62.9,56.0,4.7,4.75,2.97,719
15035,0.3,Ideal,E,VVS2,61.1,55.0,4.34,4.37,2.66,837
25225,0.46,Ideal,G,SI1,62.0,53.0,4.99,5.04,3.11,930
23020,1.0,Premium,E,SI2,58.5,61.0,6.52,6.48,3.8,4202
222,1.7,Ideal,J,SI2,60.5,57.0,7.74,7.84,4.71,8505
11009,0.3,Good,J,SI1,63.8,56.0,4.23,4.26,2.71,351
8196,0.33,Ideal,F,SI2,62.3,55.0,4.44,4.49,2.78,450
25102,1.13,Premium,G,VVS1,59.3,59.0,6.87,6.79,4.05,8868
26350,0.42,Premium,D,SI1,,59.0,4.91,4.86,2.92,1040
11666,0.26,Ideal,G,SI1,62.2,54.0,4.11,4.12,2.56,394
18492,1.01,Very Good,D,VS2,60.4,58.0,6.47,6.57,3.94,6905
20941,0.3,Ideal,H,VS2,62.4,55.0,4.28,4.31,2.68,491
1337,1.5,Good,F,SI2,59.7,61.0,7.39,7.44,4.43,8181
12770,0.55,Premium,D,VS2,61.3,60.0,5.29,5.28,3.24,2030
9091,0.44,Ideal,F,SI1,61.0,57.0,4.89,4.91,2.99,810
1006,1.72,Ideal,I,VS2,,57.0,7.69,7.63,4.81,11226
13001,1.5,Good,H,SI2,64.2,56.0,7.2,7.26,4.64,7161
2969,0.82,Premium,I,VS2,62.2,59.0,6.03,5.97,3.73,2716
16159,0.31,Ideal,D,SI1,,56.0,4.37,4.33,2.7,732
24855,1.04,Premium,G,VVS2,61.8,58.0,6.47,6.51,4.01,7953
20282,1.5,Ideal,F,SI1,62.7,56.0,7.25,7.35,4.58,9347
23596,1.5,Ideal,I,VS1,62.0,53.0,7.4,7.35,4.57,9618
13569,0.41,Ideal,G,VS2,62.7,56.0,4.77,4.74,2.98,1061
3200,0.41,Premium,G,SI1,61.5,59.0,4.78,4.75,2.93,923
12599,0.25,Good,H,VVS1,60.6,64.0,4.05,4.07,2.46,401
26767,0.73,Ideal,H,SI1,62.6,57.0,5.66,5.74,3.57,2320
2545,1.08,Ideal,G,VS2,62.3,57.0,6.53,6.57,4.08,7295
11767,0.35,Ideal,G,SI1,61.8,55.0,4.54,4.56,2.81,503
5850,0.71,Very Good,E,SI1,59.3,55.0,5.83,5.9,3.48,2573
15405,1.02,Good,G,VVS1,63.6,58.0,6.37,6.4,4.06,7861
22666,1.01,Very Good,D,VVS2,63.6,59.0,6.25,6.32,4.0,9451
11860,0.34,Ideal,I,SI1,61.9,57.0,4.52,4.49,2.79,589
7015,0.42,Ideal,F,VS1,61.4,57.0,4.78,4.83,2.95,1031
12655,0.35,Good,G,SI1,,56.0,4.46,4.5,2.84,522
20328,1.25,Premium,I,VS2,61.0,59.0,6.89,6.98,4.23,5975
26288,0.9,Good,I,SI2,62.2,59.0,6.07,6.11,3.79,2800
655,0.36,Ideal,G,SI1,61.8,55.0,4.58,4.61,2.84,725
24311,0.35,Ideal,F,VS2,62.1,54.0,4.55,4.58,2.83,747
11267,0.54,Ideal,D,VS2,61.1,57.0,5.22,5.25,3.2,1892
21096,0.7,Very Good,F,VS1,62.2,58.0,5.64,5.75,3.54,2889
26511,0.23,Ideal,F,VS1,61.1,56.0,3.97,3.99,2.43,548
426,1.0,Premium,I,SI1,62.2,62.0,6.39,6.33,3.96,3360
18868,0.65,Good,F,VS1,61.7,60.3,5.53,5.57,3.42,2406
10140,0.35,Ideal,I,VS2,59.8,57.0,4.6,4.59,2.75,630
21010,1.52,Very Good,I,VS1,62.2,63.0,7.26,7.23,4.51,9576
4983,0.71,Ideal,E,SI1,61.3,55.0,5.77,5.72,3.52,2817
10528,0.44,Very Good,J,VVS2,63.6,58.0,4.8,4.83,3.06,834
10784,0.31,Very Good,H,VS1,,58.0,4.28,4.34,2.69,544
3693,0.6,Fair,F,VVS2,60.1,66.0,5.48,5.44,3.28,2484
20382,0.78,Ideal,D,VS2,62.3,54.0,5.87,5.91,3.67,4183
26234,1.02,Very Good,E,I1,60.4,62.0,6.47,6.52,3.92,3455
15727,0.32,Premium,E,SI1,61.9,59.0,4.36,4.39,2.71,561
23875,0.41,Ideal,G,VVS1,62.2,54.0,4.79,4.82,2.99,1076
16123,0.4,Good,I,VVS1,63.9,56.0,4.68,4.64,2.98,1080
4575,0.32,Premium,D,SI1,58.9,60.0,4.49,4.47,2.64,756
9793,1.09,Ideal,F,VS1,61.6,55.0,6.62,6.67,4.09,9786
9668,1.64,Premium,F,SI1,61.3,58.0,7.65,7.59,4.67,12821
26396,0.6,Premium,H,I1,60.1,60.0,5.51,5.44,3.29,806
26938,0.47,Ideal,I,IF,62.2,55.0,4.99,5.01,3.11,1178
20459,1.35,Ideal,F,SI2,62.9,56.0,7.05,7.03,4.43,5761
3322,0.72,Good,H,VS2,61.8,61.0,5.68,5.75,3.53,2497
6805,0.52,Ideal,H,VS2,62.2,56.4,5.09,5.16,3.19,1391
2391,0.41,Ideal,G,VVS1,60.2,57.0,4.8,4.83,2.9,1076
23098,1.74,Premium,H,SI1,62.1,59.0,7.69,7.63,4.76,7932
14390,0.6,Premium,D,SI2,62.0,57.0,5.43,5.35,3.34,1196
24480,0.71,Ideal,E,VVS1,61.0,57.0,5.75,5.76,3.51,4860
22264,2.0,Very Good,G,SI2,63.5,55.0,8.03,7.93,5.07,15485
2602,1.11,Ideal,D,VVS2,62.3,56.0,6.59,6.64,4.12,12390
7542,1.5,Very Good,E,SI2,62.7,59.0,7.22,7.3,4.55,8167
14088,0.71,Good,F,VS2,57.8,60.0,5.87,5.9,3.4,2777
117,0.81,Premium,F,SI1,61.9,59.0,5.97,5.95,3.69,3043
11790,0.58,Ideal,J,VS1,61.9,58.0,5.31,5.35,3.3,1324
4238,1.23,Ideal,H,I1,61.8,56.0,6.91,6.85,4.25,4098
12309,1.01,Very Good,D,SI2,62.0,57.0,6.41,6.46,3.99,5656
19179,2.2,Ideal,I,VS1,61.4,57.0,8.41,8.37,5.15,15092
26578,1.11,Ideal,I,SI1,62.2,54.0,6.64,6.68,4.14,5006
19252,1.32,Ideal,H,VVS2,62.0,54.0,7.05,7.06,4.37,9571
7730,1.27,Ideal,D,SI1,62.1,55.0,6.92,6.96,4.31,8256
24650,1.2,Premium,E,VS2,62.0,59.0,6.78,6.71,4.18,8279
3187,0.67,Good,J,VS1,64.2,55.6,5.54,5.57,3.57,1581
16416,1.47,Premium,H,SI2,59.1,56.0,7.51,7.46,4.42,7573
1816,1.02,Good,J,SI2,63.1,58.0,6.34,6.38,4.01,3298
22239,0.76,Premium,E,VS2,60.5,56.0,5.98,5.95,3.61,3447
2912,0.51,Very Good,I,SI2,60.5,56.0,5.23,5.25,3.17,1105
8707,0.3,Premium,D,VS1,59.7,58.0,4.39,4.32,2.6,848
1471,1.01,Good,D,SI2,63.6,61.0,6.35,6.33,4.03,3959
13685,0.3,Ideal,D,VS2,62.6,56.0,4.28,4.31,2.69,710
7102,0.71,Ideal,F,SI2,61.6,56.0,5.68,5.74,3.52,2202
16064,0.41,Ideal,G,VVS2,62.2,56.0,4.75,4.8,2.97,1007
19367,1.21,Premium,E,SI1,63.0,57.0,6.75,6.7,4.24,6261
10718,0.32,Ideal,D,SI2,61.4,56.0,4.43,4.46,2.73,477
21306,1.12,Ideal,F,VS2,60.9,55.0,6.73,6.67,4.08,6858
13056,1.06,Ideal,E,SI2,62.2,55.0,6.54,6.51,4.06,5319
19351,0.41,Very Good,D,SI1,63.0,59.0,4.73,4.76,2.99,838
22588,0.9,Good,F,SI1,62.6,58.0,6.1,6.14,3.83,4006
5004,1.51,Very Good,E,VS2,63.2,56.0,7.28,7.22,4.58,13757
2772,1.0,Good,G,SI1,62.2,62.0,6.34,6.39,3.96,4416
14588,0.35,Premium,E,SI1,59.7,60.0,4.58,4.53,2.72,788
6896,0.5,Fair,G,I1,64.9,57.0,5.01,4.97,3.24,727
18870,0.38,Very Good,D,VVS2,59.1,59.9,4.71,4.75,2.79,1225
24274,0.79,Premium,G,VS1,61.3,59.0,5.97,5.91,3.64,3053
5188,1.67,Premium,H,SI1,59.4,61.0,7.78,7.73,4.61,11248
6459,0.36,Premium,F,VVS2,62.5,56.0,4.6,4.52,2.85,945
12714,1.14,Ideal,G,VVS2,62.3,55.0,6.64,6.72,4.18,8743
9043,0.9,Very Good,I,VS2,63.2,54.0,6.1,6.08,3.85,3382
9937,1.0,Premium,D,SI1,62.0,58.0,6.41,6.29,3.94,4704
11534,0.26,Ideal,H,VVS1,61.2,56.0,4.11,4.16,2.53,468
17074,1.23,Ideal,G,VS1,61.8,58.0,6.85,6.9,4.25,9116
12022,1.51,Premium,H,VS2,61.5,58.0,7.45,7.32,4.45,10548
13838,2.03,Very Good,E,SI2,63.0,61.0,7.99,8.04,5.05,15690
23668,0.33,Very Good,I,SI1,62.8,58.0,4.39,4.43,2.77,445
20892,1.01,Premium,I,SI1,62.7,60.0,6.36,6.27,3.96,2885
3309,1.03,Premium,G,VVS2,60.4,59.0,6.58,6.56,3.97,7729
14524,1.24,Premium,F,VS1,58.0,58.0,7.16,7.02,4.11,9930
7310,1.01,Premium,I,SI2,61.9,58.0,6.45,6.41,3.98,3054
14536,0.7,Premium,F,SI2,61.6,60.0,5.78,5.68,3.53,1597
3647,0.7,Ideal,H,VVS1,61.7,54.0,5.72,5.76,3.54,2618
26683,0.3,Ideal,E,VVS2,61.7,57.0,4.34,4.31,2.67,1013
3641,1.02,Very Good,H,SI2,58.3,61.0,6.57,6.63,3.85,4004
11957,0.39,Premium,F,VVS1,59.7,58.0,4.73,4.75,2.83,1232
24755,2.11,Premium,G,SI2,62.2,58.0,8.19,8.23,5.11,13598
17224,0.71,Good,H,SI1,64.0,61.0,5.61,5.54,3.57,2207
6738,0.7,Premium,D,SI2,59.5,60.0,5.78,5.73,3.43,2423
26734,0.41,Ideal,G,VS2,60.9,56.0,4.82,4.84,2.94,949
18405,1.22,Ideal,J,VS2,62.1,58.0,6.82,6.84,4.24,5297
17711,1.53,Good,E,SI1,63.5,58.0,7.29,7.35,4.65,11303
21248,0.83,Premium,E,SI1,62.2,59.0,6.05,5.97,3.74,2913
21068,0.53,Ideal,H,VVS1,62.4,54.0,5.18,5.2,3.24,1743
10691,0.3,Premium,H,VS2,62.2,59.0,4.31,4.28,2.67,608
1267,1.54,Premium,H,VS2,61.8,59.0,7.4,7.35,4.56,10897
16962,1.5,Premium,G,VS2,62.5,59.0,7.27,7.23,4.53,12787
15980,1.01,Very Good,G,VS1,63.1,55.0,6.34,6.37,4.01,6795
21365,0.29,Very Good,F,VVS1,61.5,56.0,4.26,4.3,2.63,563
23188,0.4,Premium,E,VVS1,61.4,59.0,4.68,4.74,2.89,1333
8892,0.54,Ideal,G,VVS2,60.8,56.0,5.31,5.28,3.22,1950
15962,0.5,Good,E,VS1,58.2,61.0,5.19,5.22,3.03,1806
7819,1.13,Premium,G,VS1,58.6,59.0,6.91,6.84,4.03,7404
9926,0.71,Very Good,J,SI1,61.0,61.0,5.66,5.71,3.47,1760
12224,0.31,Ideal,H,VVS1,61.4,54.0,4.4,4.43,2.71,687
8411,0.54,Good,E,VS2,63.1,58.0,5.13,5.21,3.26,1637
6980,0.72,Ideal,H,VS2,61.7,56.0,5.74,5.77,3.56,3122
12168,0.41,Premium,H,SI1,60.5,58.0,4.85,4.81,2.92,876
12558,1.0,Very Good,E,I1,63.0,57.0,6.32,6.35,3.99,3300
24231,0.71,Premium,G,SI2,59.9,59.0,5.79,5.82,3.48,1717
2167,0.71,Very Good,D,VVS2,62.7,59.0,5.64,5.69,3.55,3670
22653,0.9,Premium,F,SI2,61.5,61.0,6.1,6.06,3.74,3507
15924,0.55,Ideal,F,VS2,62.7,55.0,5.24,5.26,3.29,1580
10826,0.42,Premium,E,SI2,58.8,60.0,4.9,4.86,2.87,838
9312,1.51,Very Good,I,SI1,61.6,58.0,7.35,7.3,4.51,9283
8938,1.48,Very Good,H,SI2,62.3,58.0,7.18,7.23,4.49,7244
24072,0.4,Ideal,G,VVS1,60.2,60.0,4.78,4.82,2.89,997
1752,0.5,Very Good,F,VS2,62.7,56.0,5.04,5.07,3.17,1396
11131,1.0,Premium,D,SI1,60.3,60.0,6.31,6.26,3.79,5645
25700,0.39,Ideal,F,VVS1,61.8,55.0,4.69,4.73,2.91,1124
11784,0.41,Premium,E,VS1,60.6,59.0,4.8,4.77,2.9,1153
25817,2.0,Premium,F,SI1,58.8,61.0,8.29,8.23,4.86,17172
7791,0.6,Premium,E,SI1,61.9,58.0,5.43,5.39,3.35,1830
3644,0.41,Good,J,VS2,64.3,55.0,4.7,4.66,3.01,784
13050,1.01,Good,D,VS2,61.8,59.0,6.28,6.35,3.9,6912
26120,1.64,Very Good,J,SI1,62.6,59.0,7.45,7.51,4.68,7739
6740,0.74,Very Good,H,SI2,62.1,58.0,5.82,5.78,3.6,2222
335,1.5,Fair,G,VS2,64.4,56.0,7.16,7.09,4.59,12787
2635,0.98,Very Good,G,SI2,62.2,57.0,6.33,6.37,3.95,4542
6325,0.4,Good,E,SI2,61.2,61.0,4.71,4.74,2.89,588
24705,1.01,Good,G,VS2,63.6,56.0,6.31,6.24,3.99,10181
6905,0.31,Ideal,F,SI1,62.0,55.2,4.32,4.35,2.69,515
20928,1.08,Ideal,E,VVS2,61.8,56.0,6.55,6.59,4.06,10313
18763,0.5,Premium,E,SI1,63.0,58.0,5.08,5.04,3.19,1415
10589,1.5,Very Good,G,SI1,61.5,59.0,7.31,7.39,4.52,9645
19329,1.51,Ideal,E,VS2,62.8,56.0,7.31,7.24,4.57,14844
20093,1.52,Premium,H,SI1,61.0,58.0,7.44,7.39,4.52,9700
5928,0.71,Good,E,SI2,57.5,58.0,5.91,5.89,3.39,1783
16351,0.7,Good,H,SI1,63.3,60.0,5.57,5.65,3.55,2029
9346,0.88,Ideal,I,SI1,63.2,56.0,6.04,6.09,3.83,3264
9036,0.33,Ideal,E,SI1,61.5,55.0,4.46,4.49,2.75,532
9055,0.8,Good,F,VS2,63.2,55.0,5.88,5.9,3.72,3429
9256,0.57,Premium,D,VS2,60.4,57.0,5.38,5.35,3.24,1775
6929,0.3,Ideal,D,VS2,62.2,54.0,4.28,4.31,2.67,710
16388,0.67,Very Good,G,VS2,59.4,59.4,5.71,5.8,3.41,2131
11758,1.2,Very Good,I,SI1,63.1,58.0,6.72,6.66,4.22,4838
18178,1.16,Good,H,SI1,64.0,58.0,6.63,6.56,4.22,5678
17202,1.02,Premium,F,VS1,,58.0,6.5,6.45,4.01,7485
8825,0.32,Ideal,F,VVS1,61.9,56.0,4.41,4.44,2.74,895
10506,0.7,Premium,F,SI1,60.8,59.0,5.73,5.71,3.48,2023
11737,1.01,Good,G,SI1,63.1,55.0,6.31,6.33,3.99,4064
24226,0.27,Ideal,D,VS2,60.2,57.0,4.19,4.21,2.53,470
4774,1.01,Premium,D,VS2,62.2,61.0,6.43,6.37,3.98,7032
20356,0.52,Ideal,G,VVS2,62.3,55.0,5.12,5.16,3.2,1911
21398,0.5,Ideal,D,VVS2,61.0,56.0,5.11,5.15,3.13,2272
7971,0.67,Very Good,D,SI1,60.2,60.0,5.61,5.68,3.4,2007
6802,0.25,Good,E,VVS2,61.2,62.0,4.04,4.07,2.48,505
17191,1.06,Ideal,D,VVS2,61.8,56.0,6.49,6.53,4.03,13588
17782,1.0,Very Good,D,VS2,59.6,60.0,6.52,6.57,3.9,6745
15839,1.13,Ideal,H,VS2,62.0,57.0,6.61,6.69,4.12,6045
19498,0.37,Very Good,F,SI1,62.3,59.0,4.57,4.61,2.86,616
10972,0.57,Premium,F,SI2,62.1,59.0,5.33,5.29,3.3,1746
6225,1.02,Good,H,SI1,63.9,55.0,6.4,6.37,4.08,4558
2618,0.23,Very Good,E,VVS1,62.2,57.0,3.93,3.96,2.45,583
6826,0.31,Ideal,E,VVS2,61.9,54.0,4.38,4.41,2.72,767
13024,0.74,Good,F,SI2,62.6,65.0,5.66,5.69,3.55,2685
4084,0.41,Premium,D,VS1,60.6,59.0,4.84,4.8,2.92,1082
21409,1.23,Premium,F,VVS2,61.6,59.0,6.9,6.8,4.22,11534
10005,1.13,Very Good,J,VS1,62.1,59.0,6.64,6.71,4.14,5370
13200,1.56,Ideal,J,VS1,62.5,56.0,7.38,7.46,4.64,8763
1444,0.38,Ideal,H,VVS2,62.5,53.4,4.63,4.66,2.9,832
20992,2.01,Premium,H,SI2,62.3,60.0,7.97,7.95,4.96,14558
18001,0.38,Ideal,E,VS1,60.7,56.0,4.7,4.72,2.86,933
2938,0.7,Very Good,F,SI1,62.9,59.0,5.62,5.67,3.55,2401
2672,0.9,Premium,F,SI1,60.4,59.0,6.29,6.32,3.81,4062
1870,1.71,Fair,I,SI2,65.1,60.0,7.5,7.46,4.87,8800
9784,0.51,Very Good,E,VS2,63.6,59.0,4.99,5.07,3.2,1577
932,0.81,Premium,F,SI1,61.9,58.0,5.99,5.96,3.7,3004
7034,2.53,Ideal,J,SI2,61.5,53.0,8.78,8.74,5.39,15993
23562,1.0,Good,F,SI2,64.1,58.0,6.35,6.26,4.04,3799
13424,1.21,Ideal,D,VS1,60.1,60.0,6.92,6.99,4.18,11019
23038,0.91,Fair,D,VS2,65.1,63.0,6.02,6.0,3.91,4439
23361,0.74,Very Good,E,SI1,60.0,57.0,5.85,5.89,3.52,2839
22494,0.39,Premium,D,VS2,61.3,58.0,4.73,4.7,2.89,1024
11958,0.3,Premium,E,IF,61.0,59.0,4.33,4.29,2.63,1097
13799,1.07,Ideal,H,SI1,61.5,54.0,6.64,6.6,4.07,3415
24308,1.16,Premium,F,VS2,60.5,59.0,6.86,6.8,4.13,5781
26449,1.7,Premium,E,SI1,62.3,57.0,7.68,7.6,4.76,15662
804,1.01,Good,E,SI1,63.5,58.0,6.28,6.35,4.01,4546
17215,0.24,Very Good,F,VS2,59.6,58.0,4.08,4.11,2.44,419
25825,0.5,Premium,I,SI1,61.7,58.0,5.09,5.15,3.16,965
6245,0.3,Premium,E,SI1,,58.0,4.33,4.27,2.66,675
12486,0.93,Ideal,F,SI2,61.9,57.0,6.21,6.25,3.86,3941
3867,0.95,Ideal,G,IF,59.8,59.0,6.36,6.43,3.82,6951
23239,2.0,Premium,H,SI1,58.2,60.0,8.34,8.26,4.83,18371
17674,0.4,Ideal,H,VVS1,62.0,54.0,4.72,4.76,2.94,1017
6695,1.57,Ideal,I,VS2,62.7,56.0,7.36,7.4,4.63,10278
19533,0.32,Premium,E,VS2,60.5,58.0,4.44,4.48,2.7,702
7311,1.01,Very Good,E,SI1,63.6,56.0,6.3,6.37,4.03,6132
6816,0.32,Ideal,F,VS2,61.9,56.0,4.39,4.37,2.71,828
20824,0.36,Ideal,G,IF,61.6,55.0,4.57,4.59,2.82,1074
1087,0.7,Premium,D,SI1,62.6,58.0,5.67,5.6,3.53,2550
21865,1.11,Premium,E,VS2,62.2,58.0,6.61,6.64,4.12,7619
82,0.4,Ideal,H,VVS2,61.4,55.7,4.72,4.77,2.92,905
24614,0.7,Very Good,E,SI2,63.2,61.0,5.62,5.59,3.54,2307
14644,0.9,Very Good,E,SI1,63.2,58.0,6.12,6.1,3.86,4560
23616,1.01,Good,F,SI1,63.7,57.0,6.4,6.35,4.06,4989
9306,0.42,Premium,D,SI1,61.9,59.0,4.81,4.76,2.96,1040
12854,0.34,Ideal,G,IF,61.5,55.0,4.51,4.53,2.78,974
9853,0.52,Very Good,H,VVS2,61.7,63.0,5.26,5.16,3.22,1605
24297,0.6,Premium,D,VS2,59.6,59.0,5.53,5.47,3.28,2214
5479,0.5,Premium,G,I1,62.2,59.0,5.07,5.03,3.14,1020
7638,0.32,Premium,H,VS2,62.3,57.0,4.39,4.37,2.73,648
9592,0.3,Ideal,H,VVS1,62.3,57.0,4.26,4.28,2.66,665
1914,1.01,Premium,F,SI2,,59.0,6.32,6.27,3.96,4616
5863,0.31,Premium,H,IF,61.7,58.0,4.33,4.36,2.68,816
5142,0.31,Good,G,VS1,63.3,57.0,4.28,4.31,2.72,583
1779,1.58,Very Good,I,SI1,63.1,55.0,7.42,7.45,4.69,8782
7657,0.41,Ideal,F,VVS1,60.3,56.0,4.8,4.85,2.91,1295
4849,2.0,Fair,H,SI2,55.3,65.0,8.42,8.35,4.64,11202
7307,0.57,Very Good,E,VS2,62.9,57.0,5.26,5.29,3.32,1851
4517,1.0,Premium,H,SI1,62.8,58.0,6.38,6.36,4.0,4816
12857,0.56,Ideal,G,IF,61.8,56.0,5.28,5.34,3.28,2442
22281,0.91,Very Good,D,SI1,62.8,57.0,6.12,6.17,3.86,4303
11962,0.53,Premium,I,VS1,62.3,58.0,5.26,5.18,3.25,1383
2653,0.31,Ideal,E,IF,63.0,55.0,4.34,4.37,2.73,1214
26460,0.73,Very Good,H,VS2,63.1,57.3,5.65,5.7,3.59,2337
22469,0.59,Premium,D,VS1,61.9,58.0,5.37,5.32,3.31,2326
12800,2.1,Very Good,I,VS2,59.4,60.0,8.39,8.47,5.01,17837
13954,0.75,Premium,E,SI2,61.9,57.0,5.88,5.82,3.62,2829
4322,1.51,Ideal,F,VVS2,62.6,57.0,7.36,7.25,4.57,16754
18169,0.43,Ideal,H,SI1,61.6,55.0,4.9,4.87,3.01,919
4206,1.0,Premium,G,VS2,62.9,56.0,6.42,6.27,3.99,5806
7305,1.01,Good,G,VS1,63.2,58.0,6.34,6.38,4.02,6499
13003,0.51,Premium,F,SI2,62.3,62.0,5.09,5.02,3.15,956
10967,0.41,Premium,E,VS2,62.1,58.0,4.78,4.75,2.96,999
25525,1.63,Very Good,I,SI1,62.0,54.0,7.6,7.67,4.73,9090
13483,0.58,Very Good,I,VS2,61.7,54.1,5.37,5.4,3.32,1408
25766,2.02,Premium,I,VS2,59.6,60.0,8.25,8.2,4.9,16861
4691,1.23,Very Good,F,SI2,60.9,58.0,6.93,6.96,4.23,4661
195,0.54,Ideal,F,VVS2,61.8,55.0,5.27,5.25,3.25,2333
23368,1.01,Very Good,H,SI1,63.4,58.0,6.38,6.34,4.03,4642
14572,0.7,Premium,F,SI1,62.9,59.0,5.67,5.62,3.55,2423
6182,0.72,Very Good,J,VVS1,60.1,58.0,5.8,5.84,3.5,2208
13112,0.32,Ideal,G,IF,61.3,56.0,4.4,4.44,2.71,918
20807,1.52,Premium,E,SI2,62.0,62.0,7.2,7.13,4.44,8810
17968,1.5,Good,I,I1,62.6,63.0,7.19,7.25,4.52,4620
21160,2.01,Good,H,I1,61.7,63.0,7.91,7.94,4.89,7959
21980,0.82,Ideal,F,SI1,61.7,56.0,6.01,6.06,3.72,3810
2152,1.34,Very Good,G,VS2,60.7,59.0,7.04,7.07,4.28,9127
14890,0.5,Ideal,E,VS2,61.4,57.0,5.11,5.08,3.13,1746
25898,0.33,Ideal,E,VVS2,61.0,54.0,4.49,4.52,2.75,741
13285,1.2,Ideal,H,SI2,62.7,55.0,6.74,6.69,4.21,5578
17148,0.36,Premium,E,VS2,61.3,60.0,4.54,4.59,2.8,789
21227,1.16,Premium,E,SI1,61.3,60.0,6.7,6.64,4.09,6366
10342,0.43,Premium,G,VVS2,62.3,60.0,4.85,4.78,3.0,1129
11821,1.01,Very Good,E,VS2,63.1,60.0,6.3,6.26,3.96,6335
17284,1.09,Very Good,F,VS1,62.9,58.0,6.51,6.55,4.11,7598
20505,0.91,Good,H,SI1,63.8,56.0,6.09,6.04,3.87,3323
18963,0.77,Very Good,D,VS1,,58.0,5.82,5.87,3.65,3643
6319,0.9,Good,G,SI2,63.7,62.0,6.07,6.01,3.85,3014
20553,0.31,Premium,I,VS1,63.0,58.0,4.32,4.29,2.71,628
3135,2.0,Good,J,SI1,64.1,58.0,7.85,7.79,5.01,9193
6716,0.24,Very Good,G,VS1,61.2,56.0,4.0,4.03,2.46,391
18727,0.4,Ideal,G,VVS1,62.0,56.0,4.73,4.76,2.94,1043
8475,0.72,Ideal,F,VS2,62.0,56.0,5.77,5.75,3.57,2943
4964,1.03,Very Good,F,VS1,62.8,54.1,6.39,6.48,4.05,8089
23578,0.7,Fair,D,SI2,67.8,58.0,5.51,5.44,3.71,1770
23820,0.46,Very Good,E,SI1,61.8,57.0,4.93,4.98,3.06,968
896,0.31,Ideal,E,VS2,61.7,55.0,4.36,4.33,2.68,872
5660,0.7,Very Good,E,VS1,61.3,60.0,5.68,5.7,3.49,2952
9,1.21,Good,H,SI1,63.8,64.0,6.72,6.63,4.26,5407
7273,0.72,Ideal,E,SI1,62.6,56.0,5.7,5.73,3.58,2907
1117,0.54,Ideal,F,VVS2,61.9,56.0,5.2,5.23,3.23,2168
21390,1.56,Good,I,VS2,57.2,62.0,7.66,7.72,4.4,9609
5738,1.35,Very Good,H,VVS2,63.1,56.0,6.95,7.03,4.41,8644
23222,0.33,Premium,E,SI1,60.4,59.0,4.47,4.43,2.69,743
23509,1.22,Very Good,I,SI2,62.9,56.0,6.79,6.84,4.29,5072
4506,0.53,Very Good,D,SI2,62.9,54.0,5.13,5.17,3.24,1314
3133,0.41,Premium,G,VVS2,61.6,58.0,4.74,4.8,2.94,1007
19231,0.39,Ideal,F,VS1,62.2,56.0,4.63,4.7,2.9,958
